order_id,date,product,region,channel,quantity,unit_price,sales
437,2024-10-24,Laptop,Bangkok,Retail,7,1261,8827
438,2024-05-01,Monitor,Nakhon Ratchasima,Distributor,8,589,4712
439,2024-08-18,Router,Khon Kaen,Retail,2,869,1738
440,2025-04-22,Keyboard,Rayong,Online,2,389,778
441,2025-08-04,Keyboard,Ayutthaya,Distributor,4,1263,5052
442,2024-07-02,Monitor,Bangkok,Retail,7,810,5670
443,2025-06-13,Tablet,Chiang Mai,Distributor,4,189,-756
444,2025-03-21,Tablet,Nakhon Ratchasima,Online,4,1481,5924
445,2025-08-22,SSD,Phuket,Online,3,784,2352
446,2025-03-20,Router,Ayutthaya,Retail,1,603,603
447,2025-07-08,Headphones,Phuket,Distributor,6,376,2256
448,2024-04-27,Keyboard,Rayong,Distributor,4,486,1944
449,2024-12-27,Tablet,Unknown,Distributor,8,854,6832
450,2025-04-30,Headphones,Nakhon Ratchasima,Distributor,2,1306,2612
451,2024-08-05,SSD,Ayutthaya,Retail,5,447,2235
452,2024-12-31,Monitor,Ayutthaya,Distributor,3,829,2487
453,2024-06-02,Keyboard,Rayong,Online,1,1225,1225
454,2025-11-16,Dock,Ayutthaya,Retail,2,1227,2454
455,2025-01-21,Tablet,Phuket,Retail,4,1013,4052
456,2024-06-22,Tablet,Chonburi,Online,7,611,4277
457,2025-08-04,Router,Chonburi,Online,3,817,2451
458,2024-03-27,Laptop,Phuket,Distributor,6,924,5544
459,2025-07-08,Webcam,Ayutthaya,Online,4,729,2916
460,2025-02-11,Tablet,Chiang Mai,Distributor,4,974,3896
461,2024-12-09,Tablet,Nakhon Ratchasima,Online,6,575,3450
462,2024-08-13,Mouse,Khon Kaen,Retail,7,913,6391
463,2024-08-17,Keyboard,Bangkok,Online,1,810,810
464,2025-04-26,SSD,Chiang Mai,Distributor,3,1074,3222
465,2025-08-01,Router,Phuket,Distributor,2,293,586
466,2024-07-22,Webcam,Rayong,Distributor,3,1180,3540
467,2025-09-19,Headphones,Phuket,Retail,7,1295,9065
468,2025-09-24,Dock,Rayong,Retail,4,866,3464
469,2025-04-11,Monitor,Chiang Mai,Online,6,515,3090
470,2025-11-14,Laptop,Chonburi,Online,5,976,4880
471,2024-05-31,Keyboard,Chonburi,Retail,2,1267,2534
472,2024-04-25,Laptop,Khon Kaen,Online,4,218,872
473,2025-02-16,Webcam,Phuket,Distributor,8,1111,8888
474,2024-05-08,Router,Nakhon Ratchasima,Distributor,1,766,766
475,2025-10-28,Headphones,Chonburi,Distributor,2,533,-1066
476,2025-08-17,Keyboard,Rayong,Retail,2,1365,2730
477,2024-12-24,Mouse,Khon Kaen,Online,7,357,2499
478,2024-01-16,Router,Chiang Mai,Retail,3,678,2034
479,2024-04-08,Keyboard,Chonburi,Distributor,4,1250,5000
480,2025-06-27,SSD,Chonburi,Distributor,6,553,3318
481,2024-02-05,Tablet,Ayutthaya,Retail,8,357,2856
482,2024-11-01,SSD,Khon Kaen,Retail,3,705,2115
483,2025-05-06,Tablet,Ayutthaya,Online,4,848,3392
484,2025-11-22,Mouse,Khon Kaen,Retail,1,227,227
485,2024-12-19,Laptop,Khon Kaen,Distributor,4,984,3936
486,2024-03-25,SSD,Chonburi,Online,7,1021,7147
487,2025-08-26,SSD,Chonburi,Retail,5,1148,5740
488,2024-04-26,Monitor,Phuket,Online,4,1478,5912
489,2025-11-27,Headphones,Chiang Mai,Distributor,6,888,5328
490,2025-04-18,Tablet,Nakhon Ratchasima,Distributor,1,1131,1131
491,2024-11-07,SSD,Chonburi,Online,1,430,430
492,2024-08-09,Monitor,Nakhon Ratchasima,Retail,8,401,3208
493,2025-03-11,Monitor,Ayutthaya,Retail,5,893,4465
494,2024-06-30,Headphones,Khon Kaen,Distributor,4,653,2612
495,2024-06-02,Laptop,Rayong,Online,7,1250,8750
496,2024-11-20,Mouse,Khon Kaen,Retail,5,553,2765
497,2024-03-03,Laptop,Rayong,Online,7,1383,9681
498,2024-06-13,Keyboard,Nakhon Ratchasima,Online,6,496,2976
499,2025-12-17,Dock,Chiang Mai,Online,8,1215,9720
500,2025-09-12,Router,Rayong,Retail,5,52,260
501,2024-12-24,Mouse,Chiang Mai,Retail,2,715,1430
502,2024-02-25,Mouse,Rayong,Online,4,112,448
503,2025-01-28,Headphones,Phuket,Online,3,901,2703
504,2025-05-28,SSD,Ayutthaya,Online,7,167,1169
505,2024-12-07,Headphones,Chonburi,Distributor,2,774,1548
506,2025-04-25,SSD,Rayong,Retail,6,1469,8814
507,2025-07-31,Headphones,Phuket,Distributor,7,1214,8498
508,2024-11-24,Headphones,Rayong,Online,4,1206,4824
509,2025-03-01,Headphones,Phuket,Retail,5,1466,7330
510,2024-11-17,Router,Chiang Mai,Distributor,8,747,5976
511,2024-09-04,Monitor,Rayong,Distributor,3,415,1245
512,2024-02-11,Monitor,Rayong,Retail,7,720,5040
513,2025-02-18,Tablet,Nakhon Ratchasima,Online,6,632,3792
514,2025-10-20,Headphones,Nakhon Ratchasima,Online,2,185,370
515,2025-08-20,Keyboard,Phuket,Retail,-4,1410,5640
516,2024-06-22,Tablet,Chonburi,Distributor,5,506,2530
517,2025-01-24,SSD,Rayong,Retail,-1,879,879
518,2025-10-14,Tablet,Ayutthaya,Retail,1,728,728
519,2025-09-30,SSD,Rayong,Distributor,4,640,2560
520,2024-11-26,Headphones,Chonburi,Online,8,826,6608
521,2025-08-08,Monitor,Chonburi,Distributor,4,174,696
522,2024-12-11,Tablet,Chonburi,Online,5,1478,7390
523,2024-06-23,Monitor,Chonburi,Retail,2,976,1952
524,2025-01-22,Router,Chonburi,Online,2,271,542
525,2024-05-10,Tablet,Nakhon Ratchasima,Distributor,8,319,2552
526,2025-07-07,SSD,Chiang Mai,Online,1,1475,1475
527,2024-08-12,Router,Phuket,Retail,8,1049,8392
528,2025-07-01,Mouse,Bangkok,Distributor,4,713,2852
529,2024-12-04,Router,Chiang Mai,Distributor,1,809,809
530,2025-01-22,Laptop,Khon Kaen,Online,2,398,796
531,2024-07-25,SSD,Chiang Mai,Retail,8,54,432
532,2025-09-28,Mouse,Bangkok,Online,7,514,3598
533,2024-05-04,Webcam,Chiang Mai,Online,1,1166,1166
534,2025-02-03,Tablet,Chiang Mai,Distributor,7,566,3962
535,2024-07-07,Webcam,Chiang Mai,Online,6,560,3360
536,2025-05-26,Keyboard,Khon Kaen,Online,6,393,2358
537,2025-10-23,Webcam,Chiang Mai,Online,1,868,868
538,2025-05-17,Keyboard,Chonburi,Distributor,3,366,1098
539,2024-05-03,Keyboard,Ayutthaya,Distributor,8,1240,9920
540,2024-03-13,Keyboard,Rayong,Distributor,3,-657,1971
541,2025-06-19,SSD,Rayong,Retail,6,621,3726
542,2025-08-28,SSD,Khon Kaen,Distributor,6,653,3918
543,2024-08-11,SSD,Rayong,Online,6,911,5466
544,2025-06-16,Monitor,Khon Kaen,Distributor,8,328,2624
545,2024-02-11,Tablet,Chonburi,Distributor,1,1406,1406
546,2025-03-20,Router,Nakhon Ratchasima,Retail,1,559,-559
547,2025-09-09,Laptop,Bangkok,Online,2,1046,2092
548,2025-08-24,Tablet,Bangkok,Retail,7,852,5964
549,2024-05-07,Mouse,Chonburi,Online,6,1087,6522
550,2024-03-26,Mouse,Chiang Mai,Online,1,177,177
551,2025-04-08,Tablet,Khon Kaen,Online,5,1016,5080
552,2024-06-02,Laptop,Nakhon Ratchasima,Retail,1,780,780
553,2025-02-07,Headphones,Khon Kaen,Retail,8,1434,11472
554,2025-12-01,SSD,Chonburi,Distributor,3,966,2898
555,2025-07-30,Mouse,Chonburi,Retail,7,62,434
556,2025-12-02,Headphones,Ayutthaya,Retail,5,378,1890
557,2024-05-09,Tablet,Phuket,Online,3,401,1203
558,2024-11-24,Router,Khon Kaen,Retail,2,856,1712
559,2024-04-30,Dock,Phuket,Online,7,210,1470
560,2025-12-19,Router,Chonburi,Online,7,350,2450
561,2025-04-28,Webcam,Chonburi,Distributor,3,1159,3477
562,2025-02-22,Monitor,Bangkok,Retail,1,483,483
563,2025-12-27,Monitor,Bangkok,Online,8,1054,8432
564,2025-05-20,Router,Ayutthaya,Distributor,1,798,798
565,2025-07-12,Laptop,Bangkok,Distributor,4,504,2016
566,2025-01-21,Router,Chiang Mai,Online,2,102,204
567,2024-08-09,Keyboard,Chiang Mai,Retail,4,1132,4528
568,2024-06-13,Headphones,Chonburi,Online,3,894,2682
569,2025-11-20,Webcam,Phuket,Distributor,8,62,496
570,2025-07-06,Dock,Chiang Mai,Retail,7,386,2702
571,2025-05-19,Headphones,Bangkok,Online,2,1401,2802
572,2024-04-10,Monitor,Bangkok,Retail,4,1466,5864
573,2024-05-17,Mouse,Bangkok,Distributor,7,861,6027
574,2025-06-27,Tablet,Ayutthaya,Distributor,1,613,613
575,2024-04-17,Tablet,Khon Kaen,Distributor,5,1218,6090
576,2024-10-10,Mouse,Bangkok,Retail,1,248,248
577,2025-09-17,Router,Phuket,Retail,8,1406,11248
578,2025-09-17,Router,Ayutthaya,Retail,2,477,954
579,2025-07-29,Keyboard,Ayutthaya,Retail,4,27,108
580,2024-11-03,Laptop,Chiang Mai,Distributor,4,1343,-5372
581,2024-11-26,Mouse,Bangkok,Online,1,174,174
582,2024-04-13,Headphones,Chiang Mai,Online,3,747,2241
583,2025-08-14,Keyboard,Phuket,Distributor,3,446,1338
584,2025-09-04,Tablet,Chiang Mai,Distributor,5,140,700
585,2024-11-18,Monitor,Ayutthaya,Retail,7,466,3262
586,2024-01-14,Webcam,Bangkok,Retail,3,1191,3573
587,2025-07-07,Monitor,Khon Kaen,Online,5,1346,6730
588,2025-11-03,Monitor,Bangkok,Online,3,1153,3459
589,2024-10-22,Dock,Khon Kaen,Online,2,1423,2846
590,2024-10-23,Dock,Rayong,Distributor,6,430,2580
591,2024-09-22,Dock,Ayutthaya,Online,5,1421,7105
592,2025-06-17,Monitor,Khon Kaen,Online,4,470,1880
593,2024-12-22,Keyboard,Chonburi,Retail,1,1328,1328
594,2024-03-27,Keyboard,Chiang Mai,Online,7,933,6531
595,2024-09-11,Mouse,Bangkok,Online,5,1436,7180
596,2024-01-17,Laptop,Rayong,Retail,6,845,5070
597,2024-07-11,Router,Ayutthaya,Retail,2,411,822
598,2024-07-28,Headphones,Khon Kaen,Distributor,5,460,2300
599,2025-04-12,Mouse,Ayutthaya,Online,3,1242,3726
600,2025-12-06,Dock,Khon Kaen,Distributor,6,159,954
601,2024-03-28,Monitor,Phuket,Retail,1,1478,1478
602,2024-03-20,Keyboard,Ayutthaya,Retail,3,1426,4278
603,2024-10-13,Router,Bangkok,Retail,5,495,2475
604,2025-11-30,Laptop,Bangkok,Retail,4,298,1192
605,2025-07-22,Keyboard,Chonburi,Online,6,1158,6948
606,2025-09-14,Monitor,Rayong,Online,7,805,5635
607,2025-01-02,Router,Chiang Mai,Online,6,1177,7062
608,2024-05-03,Laptop,Nakhon Ratchasima,Distributor,8,1375,11000
609,2024-05-18,Dock,Chiang Mai,Retail,2,1432,2864
610,2024-10-24,Headphones,Unknown,Distributor,6,869,5214
611,2025-04-19,Monitor,Nakhon Ratchasima,Retail,6,491,2946
612,2024-10-18,Laptop,Chiang Mai,Retail,3,1344,4032
613,2025-12-05,Monitor,Ayutthaya,Online,4,657,2628
614,2025-10-06,Keyboard,Chiang Mai,Retail,6,853,5118
615,2024-09-07,SSD,Ayutthaya,Distributor,1,704,704
616,2025-04-09,Tablet,Chonburi,Distributor,8,404,3232
617,2025-10-26,SSD,Phuket,Retail,1,1126,1126
618,2025-12-12,Mouse,Rayong,Retail,3,628,1884
619,2024-08-18,Dock,Phuket,Distributor,2,515,1030
620,2024-07-14,Tablet,Khon Kaen,Distributor,1,1104,1104
621,2024-09-15,SSD,Chiang Mai,Retail,6,1229,7374
622,2024-01-06,Keyboard,Ayutthaya,Distributor,2,649,1298
623,2025-12-20,Headphones,Khon Kaen,Distributor,8,851,6808
624,2024-11-23,Webcam,Bangkok,Distributor,3,1136,3408
625,2024-05-05,Monitor,Nakhon Ratchasima,Distributor,6,1264,7584
626,2024-04-16,SSD,Phuket,Distributor,1,168,168
627,2025-05-26,Router,Khon Kaen,Online,7,176,1232
628,2025-06-22,Dock,Phuket,Retail,1,770,770
629,2024-12-26,Router,Bangkok,Distributor,4,1036,4144
630,2024-03-21,Monitor,Chiang Mai,Distributor,6,196,1176
631,2025-07-22,Keyboard,Ayutthaya,Distributor,8,1002,8016
632,2025-09-17,Keyboard,Rayong,Retail,5,495,2475
633,2025-03-10,Headphones,Chiang Mai,Retail,6,77,462
634,2024-06-17,Mouse,Khon Kaen,Retail,3,1014,3042
635,2024-06-10,Laptop,Bangkok,Online,4,502,2008
636,2024-04-05,Keyboard,Phuket,Retail,1,1001,1001
637,2024-12-17,Laptop,Bangkok,Distributor,5,1135,5675
638,2025-10-23,Router,Phuket,Distributor,4,359,1436
639,2025-01-30,Monitor,Phuket,Distributor,1,597,597
640,2024-07-12,Mouse,Khon Kaen,Retail,3,397,1191
641,2024-03-04,Webcam,Phuket,Distributor,2,1458,2916
642,2025-07-03,SSD,Bangkok,Retail,4,278,1112
643,2024-11-14,Dock,Ayutthaya,Retail,5,1428,7140
644,2025-09-22,Laptop,Bangkok,Retail,5,893,4465
645,2025-08-26,Keyboard,Nakhon Ratchasima,Online,4,63,252
646,2025-12-30,Router,Chonburi,Retail,3,1303,3909
647,2024-01-03,Keyboard,Ayutthaya,Distributor,7,1228,8596
648,2025-02-22,Mouse,Phuket,Distributor,8,1341,10728
649,2024-08-24,Keyboard,Chiang Mai,Retail,3,320,960
650,2024-01-18,Tablet,Bangkok,Online,2,1150,2300
651,2025-11-14,Router,Rayong,Retail,4,773,3092
652,2025-03-01,Tablet,Chonburi,Distributor,7,83,581
653,2025-03-15,SSD,Bangkok,Online,7,679,4753
654,2024-06-13,Dock,Khon Kaen,Retail,4,747,2988
655,2024-07-03,Webcam,Chonburi,Distributor,1,440,440
656,2025-07-27,SSD,Rayong,Distributor,3,748,2244
657,2024-11-17,Laptop,Khon Kaen,Online,8,547,4376
658,2024-10-02,Keyboard,Ayutthaya,Retail,3,1324,3972
659,2025-04-01,Webcam,Bangkok,Retail,1,883,883
660,2024-03-20,Dock,Chonburi,Online,6,1386,8316
661,2024-02-11,Tablet,Ayutthaya,Online,1,1304,1304
662,2024-04-16,Monitor,Rayong,Distributor,5,540,2700
663,2024-06-22,Webcam,Ayutthaya,Online,7,790,5530
664,2024-12-28,Mouse,Phuket,Distributor,7,1061,7427
665,2025-03-02,Laptop,Ayutthaya,Distributor,7,580,4060
666,2025-01-03,Headphones,Ayutthaya,Online,8,117,-936
667,2025-01-02,Tablet,Phuket,Online,1,345,345
668,2024-12-08,Router,Nakhon Ratchasima,Online,4,548,2192
669,2024-02-12,Webcam,Khon Kaen,Distributor,6,1433,8598
670,2025-08-14,Mouse,Phuket,Retail,4,1062,4248
671,2025-07-18,Monitor,Chonburi,Retail,2,814,1628
672,2024-09-25,Keyboard,Bangkok,Distributor,5,533,2665
673,2024-03-25,Webcam,Nakhon Ratchasima,Online,8,1264,10112
674,2025-01-13,Router,Rayong,Distributor,4,1204,4816
675,2025-09-07,Router,Ayutthaya,Online,5,479,2395
676,2025-10-09,Router,Chiang Mai,Distributor,8,1075,8600
677,2025-01-16,Laptop,Khon Kaen,Retail,2,1194,2388
678,2025-07-11,Router,Ayutthaya,Online,1,1273,1273
679,2025-07-16,Webcam,Phuket,Retail,4,1344,5376
680,2025-11-06,Tablet,Chiang Mai,Retail,5,545,2725
681,2024-06-21,Monitor,Chonburi,Online,2,1090,2180
682,2025-06-10,Dock,Khon Kaen,Distributor,8,244,1952
683,2024-10-01,Laptop,Nakhon Ratchasima,Online,5,716,3580
684,2025-03-27,SSD,Phuket,Retail,1,534,534
685,2024-10-17,Monitor,Khon Kaen,Retail,5,173,865
686,2024-04-13,SSD,Bangkok,Distributor,8,144,1152
687,2025-02-03,Headphones,Phuket,Distributor,7,685,4795
688,2025-07-05,Headphones,Chiang Mai,Distributor,2,377,754
689,2025-06-16,Mouse,Bangkok,Distributor,3,673,2019
690,2025-01-15,Monitor,Rayong,Online,1,1340,1340
691,2024-05-21,Laptop,Rayong,Distributor,2,735,1470
692,2025-01-16,Router,Khon Kaen,Online,5,223,1115
693,2025-01-17,SSD,Khon Kaen,Online,1,562,562
694,2025-07-22,Dock,Chiang Mai,Online,8,149,1192
695,2025-05-25,Keyboard,Chiang Mai,Retail,1,819,-819
696,2025-12-31,Router,Khon Kaen,Online,7,192,1344
697,2025-01-10,Router,Rayong,Retail,5,1305,6525
698,2025-07-21,Keyboard,Bangkok,Retail,1,252,252
699,2025-07-05,Monitor,Chonburi,Distributor,2,394,788
700,2025-01-14,Laptop,Chiang Mai,Online,8,1484,11872
701,2024-12-11,Keyboard,Ayutthaya,Retail,8,444,3552
702,2024-08-12,Webcam,Nakhon Ratchasima,Online,1,1318,1318
703,2024-07-25,Tablet,Chonburi,Retail,2,925,1850
704,2025-07-20,Monitor,Phuket,Retail,2,806,1612
705,2024-01-10,Headphones,Rayong,Online,1,1133,1133
706,2025-07-19,Laptop,Unknown,Distributor,7,534,3738
707,2025-07-19,Tablet,Chiang Mai,Retail,8,388,3104
708,2024-12-31,Laptop,Nakhon Ratchasima,Retail,3,30,90
709,2024-05-26,SSD,Chiang Mai,Online,2,1002,2004
710,2025-08-10,Monitor,Chiang Mai,Retail,8,940,7520
711,2025-04-10,Monitor,Chonburi,Distributor,6,558,3348
712,2024-10-31,SSD,Chiang Mai,Distributor,6,66,396
713,2025-08-17,Laptop,Phuket,Distributor,8,696,5568
714,2024-05-13,Mouse,Rayong,Retail,7,271,1897
715,2025-07-27,Laptop,Chonburi,Online,4,777,3108
716,2024-07-09,Tablet,Chonburi,Online,2,330,660
717,2025-03-27,Headphones,Rayong,Retail,1,472,472
718,2024-10-29,Headphones,Chonburi,Retail,5,29,145
719,2025-05-20,Keyboard,Ayutthaya,Online,5,33,165
720,2025-04-30,Router,Bangkok,Retail,3,914,-2742
721,2024-11-11,Keyboard,Ayutthaya,Distributor,8,448,3584
722,2024-10-29,Router,Khon Kaen,Distributor,3,520,1560
723,2025-08-13,SSD,Khon Kaen,Retail,2,811,1622
724,2025-06-26,Laptop,Phuket,Distributor,3,595,1785
725,2025-02-02,Webcam,Rayong,Retail,7,374,2618
726,2024-02-26,Mouse,Nakhon Ratchasima,Online,6,946,5676
727,2024-03-19,Headphones,Chonburi,Distributor,8,1269,10152
728,2024-09-22,Monitor,Chiang Mai,Retail,1,424,424
729,2025-11-22,Headphones,Ayutthaya,Online,1,501,501
730,2024-09-14,SSD,Bangkok,Online,8,989,7912
731,2024-10-15,Keyboard,Phuket,Distributor,5,874,4370
732,2024-03-15,Router,Khon Kaen,Retail,7,139,973
733,2025-11-17,Router,Khon Kaen,Online,1,321,321
734,2024-03-11,Keyboard,Ayutthaya,Distributor,3,763,2289
735,2025-05-02,Keyboard,Ayutthaya,Online,5,1390,6950
736,2025-09-21,Dock,Ayutthaya,Retail,6,740,4440
737,2024-03-19,Laptop,Nakhon Ratchasima,Retail,3,642,1926
738,2025-07-09,Mouse,Chiang Mai,Online,2,1027,2054
739,2024-05-30,Monitor,Unknown,Distributor,8,1184,9472
740,2025-12-07,Tablet,Chonburi,Online,7,292,2044
741,2024-05-15,Keyboard,Khon Kaen,Distributor,3,830,2490
742,2025-10-04,Keyboard,Nakhon Ratchasima,Distributor,6,88,528
743,2024-08-17,Tablet,Chonburi,Online,8,612,4896
744,2024-04-05,Mouse,Chiang Mai,Distributor,5,511,2555
745,2024-03-17,Dock,Chonburi,Retail,4,627,2508
746,2024-06-13,Dock,Ayutthaya,Distributor,4,222,888
747,2024-05-10,Laptop,Chonburi,Distributor,7,1294,9058
748,2025-07-23,Webcam,Bangkok,Retail,1,1341,1341
749,2024-02-26,Dock,Khon Kaen,Distributor,5,1363,6815
750,2024-05-28,Dock,Ayutthaya,Distributor,4,414,1656
751,2024-01-03,Router,Khon Kaen,Retail,1,308,308
752,2024-02-21,SSD,Chonburi,Retail,5,137,685
753,2025-01-13,Tablet,Rayong,Retail,2,632,1264
754,2024-02-01,SSD,Chonburi,Retail,6,854,5124
755,2024-09-01,Mouse,Nakhon Ratchasima,Retail,3,1003,3009
756,2024-04-05,Webcam,Khon Kaen,Online,8,1269,10152
757,2024-06-22,Keyboard,Chiang Mai,Distributor,7,603,4221
758,2025-07-14,Webcam,Bangkok,Retail,6,482,2892
759,2024-01-29,Tablet,Chiang Mai,Distributor,1,1178,1178
760,2025-07-03,Laptop,Ayutthaya,Distributor,6,914,5484
761,2024-02-16,Monitor,Ayutthaya,Distributor,7,398,2786
762,2024-12-24,Router,Chiang Mai,Distributor,1,59,59
763,2025-02-16,Webcam,Bangkok,Distributor,4,732,2928
764,2025-09-21,Mouse,Phuket,Retail,5,1351,-6755
765,2025-08-05,Monitor,Phuket,Online,3,946,2838
766,2025-06-11,Headphones,Rayong,Online,8,1163,9304
767,2025-11-23,SSD,Rayong,Retail,8,1099,8792
768,2025-10-26,Router,Chonburi,Distributor,3,424,1272
769,2025-01-29,Laptop,Chonburi,Online,4,651,2604
770,2024-11-26,Laptop,Ayutthaya,Online,6,195,1170
771,2025-04-16,Laptop,Khon Kaen,Distributor,3,575,1725
772,2024-10-15,Headphones,Khon Kaen,Retail,7,1027,7189
773,2025-07-07,Keyboard,Chiang Mai,Distributor,2,1452,2904
774,2024-11-29,Tablet,Ayutthaya,Distributor,2,892,1784
775,2024-11-27,Keyboard,Nakhon Ratchasima,Distributor,3,314,942
776,2025-01-03,Mouse,Ayutthaya,Distributor,2,1292,2584
777,2024-04-28,Monitor,Rayong,Distributor,7,418,2926
778,2024-04-19,Keyboard,Khon Kaen,Distributor,1,833,833
779,2024-10-30,Laptop,Chiang Mai,Retail,3,1438,4314
780,2025-07-23,Monitor,Bangkok,Retail,6,985,5910
781,2024-12-20,Laptop,Phuket,Retail,2,536,1072
782,2024-12-06,Keyboard,Phuket,Distributor,6,856,5136
783,2025-07-16,Monitor,Khon Kaen,Retail,3,1363,4089
784,2024-06-03,Monitor,Rayong,Retail,6,354,2124
785,2024-11-23,Webcam,Nakhon Ratchasima,Retail,6,1158,6948
786,2024-02-13,Keyboard,Rayong,Retail,2,818,1636
787,2025-04-15,SSD,Bangkok,Online,4,1214,4856
788,2025-08-24,Mouse,Chiang Mai,Retail,6,32,192
789,2025-04-08,Headphones,Chiang Mai,Distributor,8,810,6480
790,2025-01-24,Tablet,Rayong,Distributor,7,79,553
791,2024-12-29,Router,Ayutthaya,Retail,7,1036,7252
792,2025-05-11,Headphones,Rayong,Distributor,4,658,2632
793,2025-12-22,Router,Ayutthaya,Online,7,1361,9527
794,2024-03-09,Keyboard,Nakhon Ratchasima,Online,1,1275,1275
795,2024-03-13,Router,Khon Kaen,Retail,8,53,424
796,2024-12-19,Router,Phuket,Online,3,926,2778
797,2024-03-05,Keyboard,Chonburi,Retail,6,702,4212
798,2025-12-10,Dock,Chonburi,Retail,3,317,951
799,2024-04-04,Tablet,Nakhon Ratchasima,Online,4,1168,4672
800,2024-08-16,Laptop,Khon Kaen,Retail,4,304,-1216
801,2024-09-21,SSD,Unknown,Retail,4,590,2360
802,2024-11-08,SSD,Nakhon Ratchasima,Distributor,3,1206,3618
803,2024-05-22,Router,Phuket,Distributor,4,978,3912
804,2025-02-03,Mouse,Phuket,Retail,7,1100,7700
805,2025-12-24,Monitor,Chonburi,Online,7,1431,10017
806,2025-12-17,SSD,Khon Kaen,Distributor,5,1118,5590
807,2024-01-30,Keyboard,Ayutthaya,Retail,1,923,923
808,2025-10-24,Webcam,Bangkok,Distributor,8,697,5576
809,2024-07-26,Keyboard,Phuket,Online,2,802,1604
810,2025-12-19,Keyboard,Ayutthaya,Online,3,115,345
811,2025-10-09,Dock,Chonburi,Distributor,7,164,1148
812,2025-01-18,Headphones,Chiang Mai,Online,6,1136,6816
813,2024-11-29,Dock,Bangkok,Retail,5,1431,7155
814,2025-10-26,Keyboard,Nakhon Ratchasima,Distributor,8,1280,10240
815,2025-01-19,Dock,Ayutthaya,Online,6,57,342
816,2025-06-10,Keyboard,Ayutthaya,Retail,8,101,808
817,2024-09-11,Laptop,Chonburi,Online,5,1327,6635
818,2025-04-03,Mouse,Nakhon Ratchasima,Retail,7,1374,9618
819,2024-07-18,Laptop,Nakhon Ratchasima,Distributor,3,273,819
820,2024-08-23,Tablet,Phuket,Distributor,2,629,1258
821,2024-06-07,Webcam,Chonburi,Retail,1,485,485
822,2025-08-03,Laptop,Ayutthaya,Online,5,710,-3550
823,2025-02-05,Keyboard,Bangkok,Retail,8,330,2640
824,2025-09-04,Laptop,Phuket,Online,3,723,2169
825,2024-08-01,Headphones,Nakhon Ratchasima,Retail,8,822,6576
826,2025-08-08,Dock,Khon Kaen,Distributor,8,365,2920
827,2024-06-22,Monitor,Khon Kaen,Online,5,318,1590
828,2024-10-05,Webcam,Bangkok,Online,4,242,968
829,2024-08-27,Monitor,Rayong,Distributor,5,285,1425
830,2025-11-28,Keyboard,Phuket,Distributor,1,1467,1467
831,2024-11-08,Router,Nakhon Ratchasima,Online,7,391,2737
832,2024-08-26,Headphones,Rayong,Retail,2,380,760
833,2024-10-08,Keyboard,Chonburi,Online,1,1496,1496
834,2024-07-05,Router,Bangkok,Online,8,1113,8904
835,2024-08-09,Mouse,Chiang Mai,Distributor,6,451,2706
836,2024-09-23,Monitor,Unknown,Online,4,1048,4192
837,2024-12-13,Laptop,Chonburi,Retail,2,871,1742
838,2025-03-04,SSD,Rayong,Online,4,307,1228
839,2025-04-06,SSD,Nakhon Ratchasima,Retail,3,806,2418
840,2024-06-01,Dock,Nakhon Ratchasima,Retail,7,790,5530
841,2024-05-07,Webcam,Nakhon Ratchasima,Retail,4,1025,4100
842,2025-05-27,Webcam,Nakhon Ratchasima,Distributor,3,1138,3414
843,2025-10-03,Webcam,Chiang Mai,Online,8,1133,9064
844,2024-08-06,Webcam,Nakhon Ratchasima,Distributor,6,625,3750
845,2024-03-25,Dock,Bangkok,Distributor,6,110,660
846,2025-11-26,Monitor,Chonburi,Distributor,1,1435,1435
847,2024-09-09,Tablet,Chonburi,Distributor,8,1275,10200
848,2024-10-19,Monitor,Chonburi,Distributor,1,1192,1192
849,2025-12-27,Dock,Ayutthaya,Online,5,1441,7205
850,2025-08-29,Laptop,Phuket,Distributor,8,1125,9000
851,2024-09-28,Webcam,Bangkok,Online,1,1407,1407
852,2025-09-15,Monitor,Chonburi,Online,2,1420,2840
853,2024-03-11,Router,Bangkok,Distributor,3,734,2202
854,2025-08-01,Router,Chiang Mai,Retail,4,1408,5632
855,2025-07-03,Mouse,Chonburi,Retail,5,1130,5650
856,2025-03-22,Webcam,Chiang Mai,Retail,2,97,194
857,2025-09-22,Webcam,Ayutthaya,Online,7,340,2380
858,2025-06-17,Tablet,Bangkok,Online,6,887,5322
859,2024-09-14,Headphones,Nakhon Ratchasima,Online,5,358,1790
860,2024-03-31,SSD,Chiang Mai,Retail,2,1226,2452
861,2025-10-25,Keyboard,Phuket,Retail,1,415,415
862,2024-01-25,Headphones,Ayutthaya,Online,8,766,6128
863,2024-01-23,Laptop,Khon Kaen,Retail,2,1164,2328
864,2024-07-29,Mouse,Phuket,Online,6,307,1842
865,2024-09-07,Laptop,Ayutthaya,Distributor,2,1429,2858
866,2025-06-18,Laptop,Ayutthaya,Retail,7,119,833
867,2024-11-26,Dock,Nakhon Ratchasima,Distributor,3,87,261
868,2024-01-23,Dock,Khon Kaen,Retail,4,419,1676
869,2025-11-03,Tablet,Chonburi,Online,4,1367,5468
870,2025-11-26,Router,Phuket,Retail,5,298,1490
871,2024-06-08,SSD,Phuket,Online,4,1040,4160
